0.000506412291934244,0.000218307347438353,0.000559920178107522,3.41955473145309e-05,0.000488259636976247,0.000295924522313379,0.000373951820184498,0.000277865956170422,0.000377437228124006,0.000253767934808039
0.000218307347438353,0.000501992191247076,0.000517764011663225,0.000153946759798423,0.000690273708451916,0.00038944586426605,0.000458675821269063,0.000381470747722703,0.000385386520838277,0.000267098018120935
0.000559920178107522,0.000517764011663225,0.00132165437679719,0.000208810656663136,0.000988893265017119,0.000630138844012142,0.000797033052092367,0.000523700178507368,0.000679756302935462,0.000545309656043988
3.41955473145309e-05,0.000153946759798423,0.000208810656663136,0.000345270598838768,0.000214965265213882,0.000217098229482275,0.000158743440981686,0.000211085390791352,0.000171265494838303,0.000129167319521574
0.000488259636976247,0.000690273708451916,0.000988893265017119,0.000214965265213882,0.00141108985635832,0.00063922111362626,0.000814416621470082,0.000481522858925841,0.000756220541957156,0.000447215934906161
0.000295924522313379,0.00038944586426605,0.000630138844012142,0.000217098229482275,0.00063922111362626,0.000537523731993814,0.000516415032429457,0.000386673212836301,0.000424429435995231,0.000352972913978982
0.000373951820184498,0.000458675821269063,0.000797033052092367,0.000158743440981686,0.000814416621470082,0.000516415032429457,0.000766928472475628,0.000456170966013121,0.00059303178826093,0.000449341555232925
0.000277865956170422,0.000381470747722703,0.000523700178507368,0.000211085390791352,0.000481522858925841,0.000386673212836301,0.000456170966013121,0.00101173095549733,0.000507886312800584,0.000172390944428147
0.000377437228124006,0.000385386520838277,0.000679756302935462,0.000171265494838303,0.000756220541957156,0.000424429435995231,0.00059303178826093,0.000507886312800584,0.00083537493207406,0.000321508614769862
0.000253767934808039,0.000267098018120935,0.000545309656043988,0.000129167319521574,0.000447215934906161,0.000352972913978982,0.000449341555232925,0.000172390944428147,0.000321508614769862,0.000618149039865934
