0.000506412291934244,0.000207689233952095,0.000446344721660544,7.54718625714049e-05,0.000434167481602563,0.000235164808211928,0.000300339063830423,0.000182772937382876,0.000370486663698602,0.000204985781166186
0.000207689233952095,0.000501992191247076,0.000359207860571312,0.000176237209051012,0.000676589052296573,0.000383086810896472,0.000387862791873493,0.000155624178187596,0.000444281787583253,0.000326022284671923
0.000446344721660544,0.000359207860571312,0.00132165437679719,0.000174530492455518,0.000848668254577512,0.000391159852401147,0.000388988280311087,0.000263316764128601,0.00047449441496992,0.000393897145318778
7.54718625714049e-05,0.000176237209051012,0.000174530492455518,0.000345270598838768,0.000240561828685096,0.00019855520125171,0.000156599922334661,0.000184390992380729,0.000191593281478264,0.000129463935952712
0.000434167481602563,0.000676589052296573,0.000848668254577512,0.000240561828685096,0.00141108985635832,0.000592373018749763,0.000560646125616358,0.000277683278494729,0.000683894098609917,0.000572556222367152
0.000235164808211928,0.000383086810896472,0.000391159852401147,0.00019855520125171,0.000592373018749763,0.000537523731993814,0.000422024987321408,0.0002359467451917,0.000512883339688435,0.000362535086810522
0.000300339063830423,0.000387862791873493,0.000388988280311087,0.000156599922334661,0.000560646125616358,0.000422024987321408,0.000766928472475628,0.000154940193734558,0.000440804946391156,0.000293729697121613
0.000182772937382876,0.000155624178187596,0.000263316764128601,0.000184390992380729,0.000277683278494729,0.0002359467451917,0.000154940193734558,0.00101173095549733,0.00026528633067067,0.000213559456231413
0.000370486663698602,0.000444281787583253,0.00047449441496992,0.000191593281478264,0.000683894098609917,0.000512883339688435,0.000440804946391156,0.00026528633067067,0.00083537493207406,0.000317762315801849
0.000204985781166186,0.000326022284671923,0.000393897145318778,0.000129463935952712,0.000572556222367152,0.000362535086810522,0.000293729697121613,0.000213559456231413,0.000317762315801849,0.000618149039865934
