,ret,stdev,sharpe,BKNG,AVGO,KLAC,MKTX,TECH,WTW,AMGN,NFLX,TER,REGN
0,0.26761993343217805,0.33512394677355084,0.7520200685702486,-0.20147456686776,1.0,0.6117839448111548,0.4577871108965257,0.40755443801192304,0.08944200795264284,-1.0,0.2636216805358627,-1.0,0.3712853846596509
1,-0.035254049836841245,0.3384610381974285,-0.1472962740478293,1.0,0.23052475702779712,1.0,0.42327208043330405,0.16544467679449712,-0.9999999999999999,0.15080060050866015,-0.3002542989111491,-0.8311506472770372,0.16136283142392827
2,-4.477499275842055,0.31623866083666413,-14.186751436312399,0.9999999999999983,0.9999999999999999,-0.6316266325770513,0.2709404345023019,0.10356202153339882,0.563835854495444,-0.6873161423975234,-0.2081820915090605,-0.18476797043509327,-0.2264454736124144
3,3.086744773493689,1.0364728747591498,2.9765803318399424,0.9999999999999996,0.06164148604437865,-0.9143106568934528,0.613885279963284,-1.0,-0.10838032583219694,1.0,-1.0,1.0,0.3471642167179876
4,-0.36796207850464324,1.1500810370864312,-0.32142263595714105,-0.32064623534714154,0.7895521383873906,-0.6121976081270863,-1.0,-0.9999999999999998,1.0,0.5275973302206574,-0.3256665652375643,1.0,0.9413609401037444
5,-1.4303276801441955,1.1316563389471284,-1.2654262878751044,-1.0,0.1757863041585011,0.2676249459717136,-0.0343628319402464,1.0,1.0,1.0,1.0,-0.9519994483537094,-1.4570489698362588
6,-0.4128174992760888,0.6971029120649023,-0.5944853939119757,1.0,0.6741676840914325,0.07749503885872219,0.9999999999999998,-1.0,-0.9999999999999999,-0.07094988085009077,0.3473904535290335,-0.4759136536537672,0.44781035802466973
7,2.606167625343895,0.5044058801997685,5.164427552494442,0.4637283614416862,1.0,-0.5369760670673882,1.0,-0.5487532093032642,-0.7173200571695386,0.7885650175615696,0.19434929351897656,-0.34489924197037947,-0.2986940970116616
8,0.8307016997069303,0.839898538067822,0.9876213162785001,-0.6129942848140183,0.827569082697127,-0.1000679147538922,1.0,0.920796111881044,-1.0,-1.0,-0.39548110569448636,1.0,0.3601781106842258
9,-1.3603912349303549,0.4642913057063063,-2.932622726714697,1.0,1.0,-1.0,-0.2694006906770166,-0.299160621594789,-0.28137932160860385,0.39509485049370324,0.0007458362662286647,0.5985589392291042,-0.14445899210862678
10,5.72968608395359,0.5003872136831976,11.447906595751494,0.77520337092202,0.9999999999999999,0.6841182670590362,-0.016038784378727394,-0.062320638328802386,-0.13192634657082802,0.40374421294758,-0.042675482359526076,-0.6876045941940728,-0.9225000050966794
11,1.9033525014278783,0.5944184507316548,3.200022642444168,0.15605697628058304,1.0,0.021850177036610397,1.0,1.0,-0.5630388130342374,1.0,-0.7168325534630285,-1.0,-0.8980357868199276
12,0.8811762287376634,0.583279051347,1.5090139560216018,-0.1425143214078426,0.9999999999999999,1.0,1.0,-0.24028577035756796,0.289507715398124,0.2471315789222702,-0.7136751153783211,-0.09848754870631318,-1.3416765384703488
13,2.001576576767867,0.4905769778759265,4.078415145836481,0.35893488473644997,0.6571259778009694,-0.18507661405264547,0.06018418001333779,-0.03219006727933052,-0.6684193603658177,0.5492022024331803,0.024472639792754634,0.9999999999999999,-0.7642338430788982
14,1.8004757041111294,0.561907814952153,3.2027952917230267,-0.640925991758732,1.0,1.0,-0.1787683825651797,0.8842001302156474,-0.318596950739782,1.0,0.13581782168937817,-0.8359953335673536,-1.0457312932739784
15,-0.24815728357335343,0.33401198778258373,-0.7447555557056096,0.17133814084823898,0.9999999999999998,-0.43156129263691007,0.18957705884991619,0.35042189864098944,-0.19655418937594293,0.8742613717347975,-0.18569575648619902,-0.3838100108573293,-0.38797722071756047
16,-1.6049443195867863,0.6387023683124593,-2.513759771752308,0.19451597905651072,0.9999999999999998,1.0,0.39228531391991234,0.2424975560254659,-1.0,1.0,0.11332287773058462,-1.0,-0.9426217267324737
17,-2.527602674773818,0.5184658769107723,-4.875928749326132,0.5485367963452403,0.23281381471403562,0.3726521040740449,-0.05956220174861194,1.0,1.0,1.0,-0.6878088711273055,-1.0,-1.4066316422574032
18,0.5543173406748865,0.42007564217878623,1.3174230664851292,1.0,0.9999999999999998,0.12223984518103875,0.037389577048058606,0.5287122987139042,0.5273355173458324,0.3616945769867425,-0.7525066662755203,-1.0,-0.8248651490000558
19,2.330284219128724,0.29621863530394005,7.864408046909051,0.14889075510802846,0.9999999999999998,-0.9999999999999994,-0.5042562899356927,0.37179266210323736,0.4334512790890751,-0.2549884717262262,0.43312742830045736,0.06600744376616231,0.3059751932949579
20,-0.9497753142141447,0.35089163983671035,-2.708743116981797,-0.43011937807168643,1.0,0.31852532654148846,0.6468811982274291,0.7432535722555684,0.15893296957399886,0.7356013963343919,-1.0,-1.0,-0.1730750848611904
21,-0.7184683184575905,0.34979378506954306,-2.0565497420560854,-0.26722363440774555,0.9999999999999996,0.4690305082171436,-0.17924809967117997,1.0,-0.38483380531109634,-0.046045636155982644,-0.5341653216504543,-0.5452479347118163,0.4877339236911321
22,-4.911113842005609,0.6699623260240712,-7.332671780456357,0.9495213353993089,1.0,-0.21506362261312922,1.0,1.0,-0.7842921220181414,0.7372428337953376,-0.010509450211568173,-0.881068861311747,-1.7958301130400605
23,2.2040736754463417,0.4415061434634409,4.98650745417916,0.9999999999999999,0.6885192928188509,0.27703212939292826,0.9332156486492141,0.18057988007606535,-1.0,-0.9372876473649296,0.35033526677452204,-0.6055686382712941,0.11317406792464313
24,-5.029913901831817,0.5715640001068638,-8.807262005463324,-0.09594402760671132,0.9999999999999999,0.6626616102045639,0.6525297782168866,-0.02628770189359786,0.23034209052646376,-0.8003784697911962,1.0,-0.9999999999999981,-0.622923279656411
25,2.0227729461713784,0.8865594384389957,2.272800738232769,0.42382332638382436,0.6238790077347749,-0.24776268705385757,1.0,-0.28265419244102064,-1.0,-1.0,0.9999999999999999,1.0,-0.5172854546237207
26,2.1327033952931993,0.42783930875004267,4.963553726508744,0.9999999999999999,0.6084900472552047,0.2215497431204121,0.1855186212279668,-0.26950654550109165,-0.16050060301406754,-0.4283344680034342,-0.21111598580957458,-0.3496711210140765,0.40357031173866076
27,-2.156893547003899,0.6874114370684259,-3.162725305059896,0.25517494244784317,1.0,-1.0,1.0,0.22989483797271523,-1.0,0.9999999999999999,-0.14959681198050448,0.9398209480555071,-1.2752939164955608
28,-0.21675006988170675,0.27242409517786775,-0.8727204167695883,0.03417399308684394,0.8682321316716478,-0.4643127591751525,-0.053345573198805486,-0.12873619771812572,0.5913955297680408,0.26348052006631545,0.1888177784930858,-0.4628051184417573,0.16309969544790726
29,-1.4431909445424256,0.7181068865973563,-2.039795150110761,0.05654052219303313,1.0,-1.0,0.9171099854039241,1.0,-1.0,-1.0,0.2457011232017023,-0.9999999999999871,1.7806483692013277
30,0.010949129122720603,0.43168318280027224,-0.03926692433863492,1.0,1.0,-0.35874798477628617,0.5063615646962687,-0.5877398286165577,0.2268509725295438,0.03559022299628229,0.1062187015103226,-1.0,0.07146635166042636
31,1.379211142293809,0.44615856478746313,3.024510227516598,0.6053367200095222,-0.6922814552173907,-1.0,0.09605487150956427,-1.0,0.5892905620907427,0.9999999999999997,0.07861128251308558,0.8851977198150568,0.43779029927941937
32,-3.40740988817352,0.445751402169548,-7.722936756717394,1.0,0.9999999999999996,0.19273711415050443,0.5598085017740283,0.9516028297558611,-0.9999999999999997,-0.35041693450910155,-0.6594112759651011,-0.9999999999999999,0.30567976479380865
33,0.7285848262571544,0.35753762041979165,1.9256290441514696,1.0,0.9999999999999998,-0.3788720427869704,0.22334000313127378,0.4509774497657977,-1.0,0.6829016317491213,-0.5837276884354623,-0.3244611803272666,-0.07015817309649286
